Param   error 
0.236842110753059  3.0790609307587147e-03 
0.276315778493881  3.6441348493099213e-03 
0.315789461135864  3.0175498686730862e-03 
2.092105150222778  2.0899716764688492e-03 
2.289473772048950  2.1119981538504362e-03 
2.960526227951050  2.2811994422227144e-03 
3.000000000000000  2.4078772403299809e-03 
1.263157844543457  2.3943223059177399e-03 
1.618421077728271  2.1675175521522760e-03 
2.447368383407593  1.7567318864166737e-03 
2.921052694320679  2.0242710597813129e-03 
1.302631616592407  2.3346189409494400e-03 
2.131578922271729  1.8943196628242731e-03 
0.000000000000000  2.3165156599134207e-03 
0.907894730567932  2.7429440524429083e-03 
1.026315808296204  2.8628115542232990e-03 
1.934210538864136  2.0784419029951096e-03 
0.789473712444305  2.4485115427523851e-03 
1.855263113975525  2.0960883703082800e-03 
0.157894730567932  3.5012804437428713e-03 
0.710526287555695  3.0571857932955027e-03 
1.776315808296204  1.6040343325585127e-03 
1.736842155456543  1.8842275021597743e-03 
0.039473682641983  2.8136782348155975e-03 
2.250000000000000  1.7319027101621032e-03 
2.565789461135864  1.6112037701532245e-03 
0.513157904148102  2.7842679992318153e-03 
0.986842095851898  2.4533576797693968e-03 
2.644736766815186  1.7594009405001998e-03 
2.407894849777222  1.8393844366073608e-03 
0.473684221506119  2.7358368970453739e-03 
2.605263233184814  1.8374512437731028e-03 
2.052631616592407  2.0252014510333538e-03 
1.105263113975525  2.0961293485015631e-03 
0.592105269432068  3.0494607053697109e-03 
2.328947305679321  1.7259307205677032e-03 
2.210526227951050  1.7841184744611382e-03 
1.973684191703796  1.9637653604149818e-03 
0.750000000000000  2.8772577643394470e-03 
1.421052575111389  2.1497043780982494e-03 
0.197368428111076  3.0664503574371338e-03 
2.171052694320679  1.9021132029592991e-03 
1.223684191703796  1.8931120866909623e-03 
2.526315689086914  1.9012535922229290e-03 
0.868421077728271  2.6610603090375662e-03 
1.342105269432068  2.0366788376122713e-03 
0.394736856222153  2.7855299413204193e-03 
0.828947365283966  3.0232323333621025e-03 
2.486842155456543  1.9365823827683926e-03 
2.881578922271729  1.7543301219120622e-03 
0.631578922271729  2.9837822075933218e-03 
0.078947365283966  2.9945208225399256e-03 
0.355263143777847  2.5692472700029612e-03 
1.894736886024475  1.7357119359076023e-03 
2.684210538864136  1.6910160193219781e-03 
1.578947424888611  2.0189783535897732e-03 
2.802631616592407  1.6791687812656164e-03 
0.434210538864136  2.3264887277036905e-03 
1.381578922271729  2.1503567695617676e-03 
2.723684310913086  1.6934113809838891e-03 
2.368421077728271  1.6939914785325527e-03 
0.947368443012238  3.1052618287503719e-03 
2.013157844543457  1.7245432827621698e-03 
1.144736886024475  2.4783962871879339e-03 
2.763157844543457  1.7505988944321871e-03 
1.697368383407593  1.9657518714666367e-03 
1.184210538864136  2.4039847776293755e-03 
0.552631556987762  1.9131978042423725e-03 
0.118421055376530  2.2340144496411085e-03 
1.500000000000000  2.0785045344382524e-03 
1.065789461135864  2.7287190314382315e-03 
2.842105150222778  1.7599337734282017e-03 
1.460526347160339  1.9645297434180975e-03 
0.671052634716034  2.1605757065117359e-03 
1.657894730567932  1.7688781954348087e-03 
1.539473652839661  1.8886324251070619e-03 
1.815789461135864  1.8749912269413471e-03 
