Param   error 
0.118421055376530  4.6096956357359886e-03 
2.210526227951050  3.6924206651747227e-03 
1.855263113975525  4.3262848630547523e-03 
2.605263233184814  3.1230235472321510e-03 
0.473684221506119  4.4608651660382748e-03 
1.973684191703796  4.1556661017239094e-03 
0.394736856222153  5.0162677653133869e-03 
0.631578922271729  5.0128018483519554e-03 
2.842105150222778  3.0104697216302156e-03 
2.407894849777222  2.9080575332045555e-03 
0.750000000000000  4.3587260879576206e-03 
1.618421077728271  3.6950302310287952e-03 
2.921052694320679  3.1343966256827116e-03 
2.802631616592407  2.9227940831333399e-03 
1.105263113975525  3.2630362547934055e-03 
0.236842110753059  3.8473280146718025e-03 
2.250000000000000  3.0033071525394917e-03 
1.263157844543457  3.8832665886729956e-03 
2.328947305679321  2.8523909859359264e-03 
1.815789461135864  3.8103761617094278e-03 
2.447368383407593  2.6463642716407776e-03 
1.144736886024475  3.8329225499182940e-03 
2.526315689086914  2.6179309934377670e-03 
1.342105269432068  3.2747094519436359e-03 
1.302631616592407  3.4951190464198589e-03 
0.197368428111076  3.8876712787896395e-03 
1.539473652839661  3.2625554595142603e-03 
2.565789461135864  2.5342544540762901e-03 
2.368421077728271  4.8214527778327465e-03 
1.697368383407593  6.5171290189027786e-03 
2.644736766815186  4.7646346502006054e-03 
1.657894730567932  6.4400699920952320e-03 
3.000000000000000  7.1286275051534176e-03 
2.881578922271729  5.4452503100037575e-03 
2.013157844543457  5.4655680432915688e-03 
1.421052575111389  3.5023635718971491e-03 
1.776315808296204  4.2022722773253918e-03 
0.828947365283966  4.6724346466362476e-03 
0.947368443012238  5.2380156703293324e-03 
0.552631556987762  3.6929687485098839e-03 
0.513157904148102  4.7418531030416489e-03 
2.960526227951050  3.0828965827822685e-03 
0.315789461135864  6.1056930571794510e-03 
0.710526287555695  7.0756338536739349e-03 
0.157894730567932  7.7083325013518333e-03 
2.723684310913086  4.5590098015964031e-03 
1.934210538864136  5.7505401782691479e-03 
1.223684191703796  4.7947773709893227e-03 
0.000000000000000  5.7050087489187717e-03 
0.434210538864136  3.5631852224469185e-03 
2.763157844543457  2.8520664200186729e-03 
1.065789461135864  4.6854661777615547e-03 
0.039473682641983  4.5154634863138199e-03 
0.986842095851898  4.6594720333814621e-03 
1.736842155456543  4.0622586384415627e-03 
2.131578922271729  3.6889901384711266e-03 
1.381578922271729  5.4985731840133667e-03 
1.460526347160339  5.3707072511315346e-03 
0.789473712444305  5.7662343606352806e-03 
0.078947365283966  6.7119030281901360e-03 
0.907894730567932  6.9546671584248543e-03 
0.276315778493881  7.2348420508205891e-03 
0.592105269432068  6.7707258276641369e-03 
0.355263143777847  4.0562185458838940e-03 
1.500000000000000  3.6359876394271851e-03 
2.171052694320679  3.4261841792613268e-03 
2.289473772048950  2.9446319676935673e-03 
0.671052634716034  4.0641012601554394e-03 
1.894736886024475  4.0559307672083378e-03 
1.026315808296204  5.5575361475348473e-03 
1.578947424888611  3.7123551592230797e-03 
2.052631616592407  3.0694492161273956e-03 
2.092105150222778  3.1318776309490204e-03 
2.684210538864136  2.8189590666443110e-03 
1.184210538864136  4.0229763835668564e-03 
2.486842155456543  2.7523397002369165e-03 
0.868421077728271  4.0742121636867523e-03 
