Param   error 
1.105263113975525  1.9014837453141809e-03 
2.605263233184814  2.1773867774754763e-03 
1.302631616592407  2.1738219074904919e-03 
0.671052634716034  1.6292134532704949e-03 
2.723684310913086  2.1179283503443003e-03 
0.789473712444305  1.9893585704267025e-03 
2.565789461135864  1.9685158040374517e-03 
0.710526287555695  2.3526069708168507e-03 
0.434210538864136  1.4931506011635065e-03 
1.263157844543457  2.2401278838515282e-03 
2.368421077728271  2.1406817249953747e-03 
0.750000000000000  2.2872334811836481e-03 
2.486842155456543  2.0980697590857744e-03 
2.763157844543457  2.0061142276972532e-03 
2.171052694320679  1.4994174707680941e-03 
1.223684191703796  1.3289666967466474e-03 
1.973684191703796  1.4829034917056561e-03 
3.000000000000000  1.4938628301024437e-03 
0.552631556987762  1.2635696912184358e-03 
1.697368383407593  1.5169370453804731e-03 
0.276315778493881  2.2322814911603928e-03 
2.447368383407593  1.7799464985728264e-03 
0.947368443012238  2.7462984435260296e-03 
1.894736886024475  1.7603188753128052e-03 
1.776315808296204  1.7035824712365866e-03 
0.394736856222153  2.1499863360077143e-03 
0.118421055376530  1.5017568366602063e-03 
0.236842110753059  1.8998141167685390e-03 
1.657894730567932  1.9435478607192636e-03 
0.078947365283966  2.0016187336295843e-03 
0.828947365283966  2.4976627901196480e-03 
2.052631616592407  2.0373731385916471e-03 
2.407894849777222  2.0694306585937738e-03 
2.092105150222778  1.9410314271226525e-03 
2.802631616592407  2.1362823899835348e-03 
0.592105269432068  3.5781564656645060e-03 
2.013157844543457  2.6807386893779039e-03 
2.960526227951050  2.7594759594649076e-03 
2.644736766815186  2.6090715546160936e-03 
2.842105150222778  2.6937220245599747e-03 
1.539473652839661  2.7440742123872042e-03 
2.210526227951050  2.5202431716024876e-03 
0.315789461135864  1.8138069426640868e-03 
0.039473682641983  2.1412356290966272e-03 
1.855263113975525  1.6719127306714654e-03 
2.526315689086914  1.6241117846220732e-03 
1.065789461135864  2.2793305106461048e-03 
0.631578922271729  2.2211275063455105e-03 
1.500000000000000  1.9242683192715049e-03 
0.473684221506119  2.1212657447904348e-03 
2.684210538864136  1.9404741469770670e-03 
1.184210538864136  2.1982581820338964e-03 
1.934210538864136  2.0123741123825312e-03 
1.736842155456543  2.0421482622623444e-03 
2.881578922271729  1.9578039646148682e-03 
1.026315808296204  2.4784549605101347e-03 
1.815789461135864  1.8118243897333741e-03 
1.342105269432068  1.7448146827518940e-03 
0.157894730567932  2.4787005968391895e-03 
0.197368428111076  2.0392511505633593e-03 
2.131578922271729  1.7532444326207042e-03 
1.460526347160339  1.7810100689530373e-03 
2.328947305679321  1.6549271531403065e-03 
0.355263143777847  1.8395197112113237e-03 
1.421052575111389  1.7588223563507199e-03 
1.618421077728271  1.7902299296110868e-03 
0.907894730567932  2.0542710553854704e-03 
0.513157904148102  2.2486404050141573e-03 
0.868421077728271  2.0589237101376057e-03 
2.921052694320679  1.7618563724681735e-03 
2.250000000000000  1.8883638549596071e-03 
1.381578922271729  1.8906235927715898e-03 
1.578947424888611  1.8053967505693436e-03 
1.144736886024475  2.2399644367396832e-03 
0.986842095851898  1.9598931539803743e-03 
2.289473772048950  1.8507086206227541e-03 
0.000000000000000  1.4127844478935003e-03 
