Param   error 
2.723684310913086  3.0227638781070709e-03 
2.250000000000000  3.1804321333765984e-03 
1.894736886024475  3.1283763237297535e-03 
2.565789461135864  3.0140359885990620e-03 
2.171052694320679  3.1590384896844625e-03 
0.197368428111076  5.2949516102671623e-03 
0.276315778493881  5.2646617405116558e-03 
1.539473652839661  3.4175766631960869e-03 
1.815789461135864  3.4769626799970865e-03 
1.460526347160339  3.5846000537276268e-03 
0.315789461135864  4.2193019762635231e-03 
0.631578922271729  4.7350162640213966e-03 
0.828947365283966  4.4969632290303707e-03 
1.776315808296204  3.3353578764945269e-03 
1.973684191703796  3.2939068041741848e-03 
1.302631616592407  3.8735817652195692e-03 
2.289473772048950  3.2740975730121136e-03 
1.342105269432068  3.5797068849205971e-03 
2.486842155456543  3.2875800970941782e-03 
1.697368383407593  3.5904431715607643e-03 
0.434210538864136  4.2557101696729660e-03 
2.210526227951050  4.1147232986986637e-03 
0.947368443012238  5.1673380658030510e-03 
3.000000000000000  4.8336461186408997e-03 
1.657894730567932  4.3628625571727753e-03 
2.052631616592407  4.3301288969814777e-03 
2.526315689086914  4.3510096147656441e-03 
2.684210538864136  4.2465562000870705e-03 
0.710526287555695  4.3429359793663025e-03 
0.078947365283966  4.3734991922974586e-03 
2.131578922271729  3.5522566176950932e-03 
0.000000000000000  3.5737813450396061e-03 
0.513157904148102  4.1783894412219524e-03 
1.065789461135864  4.3426305055618286e-03 
1.578947424888611  3.8268882781267166e-03 
2.092105150222778  3.1732940115034580e-03 
1.184210538864136  3.9052315987646580e-03 
0.039473682641983  4.3573630973696709e-03 
2.763157844543457  3.0020591802895069e-03 
0.355263143777847  3.7567520048469305e-03 
0.907894730567932  3.8497610948979855e-03 
0.394736856222153  3.9122011512517929e-03 
1.105263113975525  3.2856557518243790e-03 
0.157894730567932  5.0452207215130329e-03 
2.644736766815186  2.8001852333545685e-03 
1.223684191703796  3.1281381379812956e-03 
1.855263113975525  3.1049861572682858e-03 
0.592105269432068  4.3384446762502193e-03 
0.671052634716034  3.4065400250256062e-03 
1.026315808296204  4.1391397826373577e-03 
0.552631556987762  3.8105766288936138e-03 
0.986842095851898  3.9708577096462250e-03 
1.736842155456543  3.3741213846951723e-03 
2.842105150222778  2.9620239511132240e-03 
2.368421077728271  3.1716274097561836e-03 
0.473684221506119  4.3531944975256920e-03 
0.118421055376530  4.3111871927976608e-03 
2.960526227951050  2.9368882533162832e-03 
0.236842110753059  4.2882538400590420e-03 
2.605263233184814  2.9390847776085138e-03 
2.013157844543457  2.9530783649533987e-03 
0.789473712444305  3.8213613443076611e-03 
1.934210538864136  3.1131624709814787e-03 
1.618421077728271  3.6489618942141533e-03 
1.144736886024475  4.1742902249097824e-03 
0.750000000000000  4.5325667597353458e-03 
2.921052694320679  3.1398769933730364e-03 
1.263157844543457  3.9776377379894257e-03 
2.328947305679321  3.1306329183280468e-03 
2.802631616592407  3.1005258206278086e-03 
2.447368383407593  3.4057148732244968e-03 
1.500000000000000  3.9429678581655025e-03 
2.881578922271729  3.2159879337996244e-03 
2.407894849777222  3.5003188531845808e-03 
0.868421077728271  4.3539614416658878e-03 
1.421052575111389  3.8558586966246367e-03 
1.381578922271729  4.0447730571031570e-03 
