
7.5	301.989	0.217935	

7.6	301.989	0.220839	

7.7	301.989	0.223743	

7.8	301.988	0.226646	

7.9	301.988	0.229549	

8	301.988	0.232451	

8.1	301.988	0.235352	

8.2	301.988	0.238253	

8.3	301.988	0.241154	

8.4	301.988	0.244053	

8.5	301.988	0.246952	

8.6	301.988	0.24985	

8.7	301.988	0.252747	

8.8	301.987	0.255643	

8.9	301.987	0.258539	

9	301.987	0.261433	

9.1	301.987	0.264327	

9.2	301.987	0.26722	

9.3	301.987	0.270112	

9.4	301.987	0.273003	

9.5	301.987	0.275893	

9.6	301.987	0.278783	

9.7	301.987	0.281671	

9.8	301.986	0.284559	

9.9	301.986	0.287445	

10	301.986	0.290331	

10.1	301.986	0.293216	

10.2	301.986	0.2961	

10.3	301.986	0.298983	

10.4	301.986	0.301866	

10.5	301.986	0.304747	

10.6	301.986	0.307628	

10.7	301.986	0.310508	

10.8	301.985	0.313387	

10.9	301.985	0.316265	

11	301.985	0.319143	

11.1	301.985	0.32202	

11.2	301.985	0.324896	

11.3	301.985	0.327771	

11.4	301.985	0.330646	

11.5	301.985	0.33352	

11.6	301.985	0.336393	

11.7	301.985	0.339266	

11.8	301.985	0.342138	

11.9	301.984	0.34501	

12	301.984	0.347881	

12.1	301.984	0.350752	

12.2	301.984	0.353622	

12.3	301.984	0.356491	

12.4	301.984	0.359361	

12.5	301.984	0.362229	

12.6	301.984	0.365098	

12.7	301.984	0.367966	

12.8	301.984	0.370834	

12.9	301.984	0.373701	

13	301.984	0.376568	

13.1	301.983	0.379435	

13.2	301.983	0.382302	

13.3	301.983	0.385168	

13.4	301.983	0.388035	

13.5	301.983	0.390901	

13.6	301.983	0.393767	

13.7	301.983	0.396633	

13.8	301.983	0.399499	

13.9	301.983	0.402364	

14	301.983	0.40523	

14.1	301.983	0.408095	

14.2	301.983	0.410961	

14.3	301.982	0.413826	

14.4	301.982	0.416691	

14.5	301.982	0.419557	

14.6	301.982	0.422422	

14.7	301.982	0.425287	

14.8	301.982	0.428153	

14.9	301.982	0.431018	

15	301.982	0.433883	

15.1	301.982	0.436748	

15.2	301.982	0.439614	

15.3	301.982	0.442479	

15.4	301.982	0.445344	

15.5	301.981	0.448209	

15.6	301.981	0.451075	

15.7	301.981	0.45394	

15.8	301.981	0.456805	

15.9	301.981	0.459671	

16	301.981	0.462536	

16.1	301.981	0.465402	

16.2	301.981	0.468267	

16.3	301.981	0.471133	

16.4	301.981	0.474003	

16.5	301.981	0.476875	

16.6	301.981	0.479746	

16.7	301.981	0.482618	

16.8	301.98	0.485489	

16.9	301.98	0.488361	

17	301.98	0.491233	

17.1	301.98	0.494104	

17.2	301.98	0.496976	

17.3	301.98	0.499848	

17.4	301.98	0.50272	

17.5	301.98	0.505592	

17.6	301.98	0.508464	

17.7	301.98	0.511336	

17.8	301.98	0.514208	

17.9	301.98	0.51708	

18	301.98	0.519952	

18.1	301.979	0.522825	

18.2	301.979	0.525697	

18.3	301.979	0.528569	

18.4	301.979	0.531441	

18.5	301.979	0.534314	

18.6	301.979	0.537186	

18.7	301.979	0.540058	

18.8	301.979	0.542931	

18.9	301.979	0.545803	

19	301.979	0.548675	

19.1	301.979	0.551547	

19.2	301.979	0.554419	

19.3	301.979	0.557292	

19.4	301.978	0.560164	

19.5	301.978	0.563036	

19.6	301.978	0.565908	

19.7	301.978	0.56878	

19.8	301.978	0.571652	

19.9	301.978	0.574524	

20	301.978	0.577396	

20.1	301.978	0.580268	

20.2	301.978	0.583139	

20.3	301.978	0.586011	

20.4	301.978	0.588883	

20.5	301.978	0.591755	

20.6	301.978	0.594626	

20.7	301.978	0.597498	

20.8	301.977	0.60037	

20.9	301.977	0.603241	

21	301.977	0.606113	

21.1	301.977	0.608984	

21.2	301.977	0.611856	

21.3	301.977	0.614728	

21.4	301.977	0.617599	

21.5	301.977	0.620471	

21.6	301.977	0.623342	

21.7	301.977	0.626214	

21.8	301.977	0.629085	

21.9	301.977	0.631957	

22	301.977	0.634829	

22.1	301.976	0.6377	

22.2	301.976	0.640572	

22.3	301.976	0.643444	

22.4	301.976	0.646315	

22.5	301.976	0.649187	

22.6	301.976	0.652059	

22.7	301.976	0.654931	

22.8	301.976	0.657803	

22.9	301.976	0.660675	

23	301.976	0.663547	

23.1	301.976	0.666419	

23.2	301.976	0.669291	

23.3	301.976	0.672163	

23.4	301.976	0.675035	

23.5	301.975	0.677908	

23.6	301.975	0.68078	

23.7	301.975	0.683653	

23.8	301.975	0.686525	

23.9	301.975	0.689398	

24	301.975	0.692271	

24.1	301.975	0.695143	

24.2	301.975	0.698016	

24.3	301.975	0.700889	

24.4	301.975	0.703763	

24.5	301.975	0.706636	

24.6	301.975	0.709509	

24.7	301.975	0.712383	

24.8	301.975	0.715256	

24.9	301.975	0.71813	

25	301.975	0.721004	

25.1	301.975	0.723878	

25.2	301.974	0.726752	

25.3	301.974	0.729626	

25.4	301.974	0.7325	

25.5	301.974	0.735375	

25.6	301.974	0.738249	

25.7	301.974	0.741124	

25.8	301.974	0.743999	

25.9	301.974	0.746874	

26	301.974	0.749749	

26.1	301.974	0.752624	

26.2	301.974	0.7555	

26.3	301.974	0.758375	

26.4	301.974	0.761251	

26.5	301.974	0.764127	

26.6	301.974	0.767003	

26.7	301.974	0.769879	

26.8	301.974	0.772755	

26.9	301.974	0.775631	

27	301.974	0.778507	

27.1	301.974	0.781384	

27.2	301.974	0.78426	

27.3	301.974	0.787137	

27.4	301.974	0.790014	

27.5	301.974	0.79289	

27.6	301.974	0.795767	

27.7	301.973	0.798644	

27.8	301.973	0.801521	

27.9	301.973	0.804398	

28	301.973	0.807275	

28.1	301.973	0.810152	

28.2	301.973	0.813029	

28.3	301.973	0.815906	

28.4	301.973	0.818783	

28.5	301.973	0.82166	

28.6	301.973	0.824537	

28.7	301.973	0.827414	

28.8	301.973	0.83029	

28.9	301.973	0.833167	

29	301.973	0.836043	

29.1	301.973	0.83892	

29.2	301.973	0.841796	

29.3	301.973	0.844672	

29.4	301.973	0.847548	

29.5	301.973	0.850424	

29.6	301.973	0.853299	

29.7	301.973	0.856174	

29.8	301.973	0.859049	

29.9	301.973	0.861924	

30	301.973	0.864798	

30.1	301.972	0.867672	

30.2	301.972	0.870546	

30.3	301.972	0.873419	

30.4	301.972	0.876292	

30.5	301.972	0.879165	

30.6	301.972	0.882037	

30.7	301.972	0.884909	

30.8	301.972	0.887781	

30.9	301.972	0.890652	

31	301.972	0.893522	

31.1	301.972	0.896392	

31.2	301.972	0.899262	

31.3	301.972	0.902131	

31.4	301.972	0.905	

31.5	301.972	0.907868	

31.6	301.972	0.910735	

31.7	301.972	0.913602	

31.8	301.972	0.916469	

31.9	301.972	0.919334	

32	301.972	0.9222	

32.1	301.972	0.925064	

32.2	301.972	0.927928	

32.3	301.971	0.930792	

32.4	301.971	0.933655	

32.5	301.971	0.936517	

32.6	301.971	0.939378	

32.7	301.971	0.942239	

32.8	301.971	0.9451	

32.9	301.971	0.947959	

33	301.971	0.950819	

33.1	301.971	0.953677	

33.2	301.971	0.956535	

33.3	301.971	0.959392	

33.4	301.971	0.962248	

33.5	301.971	0.965104	

33.6	301.971	0.967959	

33.7	301.971	0.970814	

33.8	301.971	0.973668	

33.9	301.971	0.976521	

34	301.971	0.979374	

34.1	301.971	0.982226	

34.2	301.971	0.985083	

34.3	301.971	0.987944	

34.4	301.97	0.990805	

34.5	301.97	0.993665	

34.6	301.97	0.996524	

34.7	301.97	0.999383	

34.8	301.97	1.00224	

34.9	301.97	1.0051	

35	301.97	1.00796	

35.1	301.97	1.01081	

35.2	301.97	1.01367	

35.3	301.97	1.01653	

35.4	301.97	1.01938	

35.5	301.97	1.02224	

35.6	301.97	1.02509	

35.7	301.97	1.02795	

35.8	301.97	1.0308	

35.9	301.97	1.03365	

36	301.97	1.03651	

36.1	301.97	1.03936	

36.2	301.97	1.04221	

36.3	301.97	1.04507	

36.4	301.969	1.04792	

36.5	301.969	1.05077	

36.6	301.969	1.05362	

36.7	301.969	1.05647	

36.8	301.969	1.05932	

36.9	301.969	1.06218	

37	301.969	1.06503	

37.1	301.969	1.06788	

37.2	301.969	1.07073	

37.3	301.969	1.07358	

37.4	301.969	1.07643	

37.5	301.969	1.07928	

37.6	301.969	1.08213	

37.7	301.969	1.08498	

37.8	301.969	1.08783	

37.9	301.969	1.09068	

38	301.969	1.09353	

38.1	301.969	1.09638	

38.2	301.968	1.09922	

38.3	301.968	1.10207	

38.4	301.968	1.10492	

38.5	301.968	1.10777	

38.6	301.968	1.11062	

38.7	301.968	1.11347	

38.8	301.968	1.11632	

38.9	301.968	1.11917	

39	301.968	1.12202	

39.1	301.968	1.12487	

39.2	301.968	1.12772	

39.3	301.968	1.13057	

39.4	301.968	1.13342	

39.5	301.968	1.13627	

39.6	301.968	1.13912	

39.7	301.968	1.14196	

39.8	301.968	1.14481	

39.9	301.967	1.14766	

40	301.967	1.15051	

40.1	301.967	1.15336	

40.2	301.967	1.15621	

40.3	301.967	1.15906	

40.4	301.967	1.16191	

40.5	301.967	1.16476	

40.6	301.967	1.16761	

40.7	301.967	1.17046	

40.8	301.967	1.17331	

40.9	301.967	1.17616	

41	301.967	1.17901	

41.1	301.967	1.18186	

41.2	301.967	1.18471	

41.3	301.967	1.18756	

41.4	301.967	1.19041	

41.5	301.966	1.19326	

41.6	301.966	1.19611	

41.7	301.966	1.19896	

41.8	301.966	1.20181	

41.9	301.966	1.20466	

42	301.966	1.20751	

42.1	301.966	1.21036	

42.2	301.966	1.21321	

42.3	301.966	1.21606	

42.4	301.966	1.21891	

42.5	301.966	1.22176	

42.6	301.966	1.22461	

42.7	301.966	1.22746	

42.8	301.966	1.23031	

42.9	301.966	1.23316	

43	301.966	1.23601	

43.1	301.966	1.23886	

43.2	301.966	1.24171	

43.3	301.966	1.24456	

43.4	301.966	1.24741	

43.5	301.966	1.25026	

43.6	301.966	1.25311	

43.7	301.966	1.25596	

43.8	301.966	1.25881	

43.9	301.966	1.26166	

44	301.966	1.26451	

44.1	301.966	1.26736	

44.2	301.966	1.27021	

44.3	301.966	1.27306	

44.4	301.966	1.27591	

44.5	301.966	1.27876	

44.6	301.966	1.2816	

44.7	301.966	1.28445	

44.8	301.966	1.2873	

44.9	301.966	1.29015	

45	301.966	1.293	

45.1	301.965	1.29585	

45.2	301.965	1.29869	

45.3	301.965	1.30154	

45.4	301.965	1.30439	

45.5	301.965	1.30724	

45.6	301.965	1.31008	

45.7	301.965	1.31293	

45.8	301.965	1.31578	

45.9	301.965	1.31863	

46	301.965	1.32147	

46.1	301.965	1.32432	

46.2	301.965	1.32717	

46.3	301.965	1.33001	

46.4	301.965	1.33286	

46.5	301.965	1.33571	

46.6	301.965	1.33855	

46.7	301.965	1.3414	

46.8	301.965	1.34424	

46.9	301.965	1.34709	

47	301.965	1.34993	

47.1	301.965	1.35278	

47.2	301.965	1.35562	

47.3	301.965	1.35847	

47.4	301.965	1.36131	

47.5	301.965	1.36416	

47.6	301.965	1.367	

47.7	301.965	1.36985	

47.8	301.964	1.3727	

47.9	301.964	1.37556	

48	301.964	1.37842	

48.1	301.964	1.38128	

48.2	301.964	1.38414	

48.3	301.964	1.387	

48.4	301.964	1.38986	

48.5	301.964	1.39272	

48.6	301.964	1.39557	

48.7	301.964	1.39843	

48.8	301.964	1.40129	

48.9	301.964	1.40415	

49	301.964	1.40701	

49.1	301.964	1.40987	

49.2	301.964	1.41272	

49.3	301.964	1.41558	

49.4	301.964	1.41844	

49.5	301.964	1.4213	

49.6	301.964	1.42415	

49.7	301.964	1.42701	

49.8	301.964	1.42987	

49.9	301.964	1.43272	

50	301.963	1.43558	

50.1	301.963	1.43844	

50.2	301.963	1.44129	

50.3	301.963	1.44415	

50.4	301.963	1.44701	

50.5	301.963	1.44986	

50.6	301.963	1.45272	

50.7	301.963	1.45557	

50.8	301.963	1.45843	

50.9	301.963	1.46128	

51	301.963	1.46414	

51.1	301.963	1.46699	

51.2	301.963	1.46985	

51.3	301.963	1.4727	

51.4	301.963	1.47556	

51.5	301.963	1.47841	

51.6	301.963	1.48127	

51.7	301.963	1.48412	

51.8	301.963	1.48698	

51.9	301.962	1.48983	

52	301.962	1.49268	

52.1	301.962	1.49554	

52.2	301.962	1.49839	

52.3	301.962	1.50124	

52.4	301.962	1.50409	

52.5	301.962	1.50695	

52.6	301.962	1.5098	

52.7	301.962	1.51265	

52.8	301.962	1.5155	

52.9	301.962	1.51835	

53	301.962	1.52121	

53.1	301.962	1.52406	

53.2	301.962	1.52691	

53.3	301.962	1.52976	

53.4	301.962	1.53261	

53.5	301.962	1.53546	

53.6	301.962	1.53831	

53.7	301.962	1.54116	

53.8	301.962	1.54401	

53.9	301.962	1.54686	

54	301.962	1.54971	

54.1	301.962	1.55256	

54.2	301.962	1.55541	

54.3	301.962	1.55826	

54.4	301.961	1.56111	

54.5	301.961	1.56396	

54.6	301.961	1.5668	

54.7	301.961	1.56965	

54.8	301.961	1.5725	

54.9	301.961	1.57535	

55	301.961	1.5782	

55.1	301.961	1.58104	

55.2	301.961	1.58389	

55.3	301.961	1.58674	

55.4	301.961	1.58958	

55.5	301.961	1.59243	

55.6	301.961	1.59527	

55.7	301.961	1.59812	

55.8	301.961	1.60097	

55.9	301.961	1.60381	

56	301.961	1.60666	

56.1	301.961	1.6095	

56.2	301.961	1.61235	

56.3	301.961	1.61519	

56.4	301.961	1.61804	

56.5	301.961	1.62088	

56.6	301.961	1.62372	

56.7	301.961	1.62657	

56.8	301.961	1.62941	

56.9	301.961	1.63225	

57	301.961	1.6351	

57.1	301.961	1.63794	

57.2	301.961	1.64078	

57.3	301.961	1.64362	

57.4	301.961	1.64646	

57.5	301.961	1.64931	

57.6	301.961	1.65215	

57.7	301.961	1.65499	

57.8	301.961	1.65783	

57.9	301.96	1.66067	

58	301.96	1.66351	

58.1	301.96	1.66635	

58.2	301.96	1.66919	

58.3	301.96	1.67203	

58.4	301.96	1.67487	

58.5	301.96	1.67771	

58.6	301.96	1.68054	

58.7	301.96	1.68338	

58.8	301.96	1.68624	

58.9	301.96	1.6891	

59	301.96	1.69196	

59.1	301.96	1.69482	

59.2	301.96	1.69767	

59.3	301.96	1.70053	

59.4	301.96	1.70339	

59.5	301.96	1.70624	

59.6	301.96	1.7091	

59.7	301.96	1.71196	

59.8	301.96	1.71481	

59.9	301.96	1.71767	

60	301.96	1.72053	

60.1	301.96	1.72338	

60.2	301.96	1.72624	

60.3	301.959	1.72909	

60.4	301.959	1.73195	

60.5	301.959	1.73481	

60.6	301.959	1.73766	

60.7	301.959	1.74052	

60.8	301.959	1.74337	

60.9	301.959	1.74622	

61	301.959	1.74908	

61.1	301.959	1.75193	

61.2	301.959	1.75479	

61.3	301.959	1.75764	

61.4	301.959	1.76049	

61.5	301.959	1.76335	

61.6	301.959	1.7662	

61.7	301.959	1.76905	

61.8	301.959	1.77191	

61.9	301.959	1.77476	

62	301.959	1.77761	

62.1	301.959	1.78046	

62.2	301.958	1.78332	

62.3	301.958	1.78617	

62.4	301.958	1.78902	

62.5	301.958	1.79187	

62.6	301.958	1.79472	

62.7	301.958	1.79757	

62.8	301.958	1.80043	

62.9	301.958	1.80328	

63	301.958	1.80613	

63.1	301.958	1.80898	

63.2	301.958	1.81183	

63.3	301.958	1.81468	

63.4	301.958	1.81753	

63.5	301.958	1.82038	

63.6	301.958	1.82323	

63.7	301.958	1.82608	

63.8	301.958	1.82893	

63.9	301.958	1.83178	

64	301.958	1.83463	

64.1	301.958	1.83747	

64.2	301.958	1.84032	

64.3	301.958	1.84317	

64.4	301.958	1.84602	

64.5	301.958	1.84887	

64.6	301.958	1.85172	

64.7	301.958	1.85456	

64.8	301.958	1.85741	

64.9	301.958	1.86026	

65	301.958	1.86311	

65.1	301.958	1.86595	

65.2	301.958	1.8688	

65.3	301.958	1.87165	

65.4	301.958	1.87449	

65.5	301.958	1.87734	

65.6	301.958	1.88018	

65.7	301.958	1.88303	

65.8	301.958	1.88587	

65.9	301.958	1.88872	

66	301.957	1.89156	

66.1	301.957	1.8944	

66.2	301.957	1.89725	

66.3	301.957	1.90009	

66.4	301.957	1.90293	

66.5	301.957	1.90578	

66.6	301.957	1.90862	

66.7	301.957	1.91146	

66.8	301.957	1.9143	

66.9	301.957	1.91714	

67	301.957	1.91998	

67.1	301.957	1.92282	

67.2	301.957	1.92566	

67.3	301.957	1.9285	

67.4	301.957	1.93134	

67.5	301.957	1.93417	

67.6	301.957	1.93701	

67.7	301.957	1.93985	

67.8	301.957	1.94268	

67.9	301.957	1.94552	

68	301.957	1.94835	

68.1	301.957	1.95119	

68.2	301.957	1.95404	

68.3	301.957	1.9569	

68.4	301.957	1.95976	

68.5	301.957	1.96261	

68.6	301.957	1.96547	

68.7	301.956	1.96832	

68.8	301.956	1.97118	

68.9	301.956	1.97403	

69	301.956	1.97689	

69.1	301.956	1.97974	

69.2	301.956	1.9826	

69.3	301.956	1.98545	

69.4	301.956	1.9883	

69.5	301.956	1.99115	

69.6	301.956	1.994	

69.7	301.956	1.99685	

69.8	301.956	1.9997	

69.9	301.956	2.00255	

70	301.956	2.0054	

70.1	301.956	2.00824	

70.2	301.956	2.01109	

70.3	301.956	2.01394	

70.4	301.956	2.01678	

70.5	301.956	2.01963	

70.6	301.956	2.02247	

70.7	301.955	2.02531	

70.8	301.955	2.02816	

70.9	301.955	2.031	

71	301.955	2.03384	

71.1	301.955	2.03668	

71.2	301.955	2.03952	

71.3	301.955	2.04236	

71.4	301.955	2.0452	

71.5	301.955	2.04804	

71.6	301.955	2.05088	

71.7	301.955	2.05372	

71.8	301.955	2.05655	

71.9	301.955	2.05939	

72	301.955	2.06223	

72.1	301.955	2.06506	

72.2	301.955	2.0679	

72.3	301.955	2.07073	

72.4	301.955	2.07356	

72.5	301.955	2.0764	

72.6	301.955	2.07923	

72.7	301.955	2.08206	

72.8	301.955	2.08489	

72.9	301.955	2.08772	

73	301.955	2.09055	

73.1	301.955	2.09338	

73.2	301.955	2.09621	

73.3	301.955	2.09904	

73.4	301.955	2.10187	

73.5	301.955	2.1047	

73.6	301.955	2.10752	

73.7	301.955	2.11035	

73.8	301.955	2.11318	

73.9	301.955	2.116	

74	301.955	2.11883	

74.1	301.955	2.12165	

74.2	301.955	2.12448	

74.3	301.955	2.1273	

74.4	301.955	2.13013	

74.5	301.955	2.13295	

74.6	301.955	2.13577	

74.7	301.955	2.13859	

74.8	301.955	2.14141	

74.9	301.954	2.14424	

75	301.954	2.14706	

75.1	301.954	2.14988	

75.2	301.954	2.1527	

75.3	301.954	2.15552	

75.4	301.954	2.15833	

75.5	301.954	2.16115	

75.6	301.954	2.16397	

75.7	301.954	2.16679	

75.8	301.954	2.16961	

75.9	301.954	2.17242	

76	301.954	2.17524	

76.1	301.954	2.17806	

76.2	301.954	2.18087	

76.3	301.954	2.18369	

76.4	301.954	2.1865	

76.5	301.954	2.18931	

76.6	301.954	2.19213	

76.7	301.954	2.19497	

76.8	301.954	2.19781	

76.9	301.954	2.20066	

77	301.954	2.2035	

77.1	301.954	2.20634	

77.2	301.954	2.20918	

77.3	301.953	2.21202	

77.4	301.953	2.21486	

77.5	301.953	2.2177	

77.6	301.953	2.22054	

77.7	301.953	2.22338	

77.8	301.953	2.22622	

77.9	301.953	2.22906	

78	301.953	2.23189	

78.1	301.953	2.23473	

78.2	301.953	2.23757	

78.3	301.953	2.24041	

78.4	301.953	2.24324	

78.5	301.953	2.24608	

78.6	301.953	2.24891	

78.7	301.953	2.25175	

78.8	301.953	2.25459	

78.9	301.953	2.25742	

79	301.953	2.26026	

79.1	301.953	2.26309	

79.2	301.953	2.26592	

79.3	301.953	2.26876	

79.4	301.953	2.27159	

79.5	301.953	2.27443	

79.6	301.953	2.27726	

79.7	301.953	2.28009	

79.8	301.953	2.28292	

79.9	301.953	2.28576	

80	301.953	2.28859	

80.1	301.953	2.29142	

80.2	301.953	2.29425	

80.3	301.953	2.29708	

80.4	301.953	2.29991	

80.5	301.953	2.30274	

80.6	301.953	2.30557	

80.7	301.953	2.3084	

80.8	301.952	2.31123	

80.9	301.952	2.31406	

81	301.952	2.31689	

81.1	301.952	2.31972	

81.2	301.952	2.32255	

81.3	301.952	2.32538	

81.4	301.952	2.32821	

81.5	301.952	2.33103	

81.6	301.952	2.33386	

81.7	301.952	2.33669	

81.8	301.952	2.33952	

81.9	301.952	2.34235	

82	301.952	2.34517	

82.1	301.952	2.348	

82.2	301.952	2.35083	

82.3	301.952	2.35365	

82.4	301.952	2.35648	

82.5	301.952	2.35931	

82.6	301.952	2.36213	

82.7	301.952	2.36496	

82.8	301.952	2.36778	

82.9	301.952	2.37061	

83	301.952	2.37343	

83.1	301.952	2.37626	

83.2	301.952	2.37908	

83.3	301.952	2.38191	

83.4	301.952	2.38473	

83.5	301.952	2.38756	

83.6	301.952	2.39038	

83.7	301.951	2.3932	

83.8	301.951	2.39603	

83.9	301.951	2.39885	

84	301.951	2.40167	

84.1	301.951	2.40449	

84.2	301.951	2.40732	

84.3	301.951	2.41014	

84.4	301.951	2.41299	

84.5	301.951	2.41584	

84.6	301.951	2.4187	

84.7	301.951	2.42155	

84.8	301.951	2.42441	

84.9	301.951	2.42726	

85	301.951	2.43012	

85.1	301.951	2.43297	

85.2	301.951	2.43582	

85.3	301.951	2.43868	

85.4	301.951	2.44153	

85.5	301.951	2.44438	

85.6	301.951	2.44724	

85.7	301.951	2.45009	

85.8	301.951	2.45294	

85.9	301.951	2.45579	

86	301.951	2.45865	

86.1	301.951	2.4615	

86.2	301.951	2.46435	

86.3	301.951	2.4672	

86.4	301.951	2.47005	

86.5	301.951	2.4729	

86.6	301.951	2.47575	

86.7	301.951	2.4786	

86.8	301.951	2.48145	

86.9	301.951	2.4843	

87	301.95	2.48715	

87.1	301.95	2.48999	

87.2	301.95	2.49284	

87.3	301.95	2.49569	

87.4	301.95	2.49854	

87.5	301.95	2.50138	

87.6	301.95	2.50423	

87.7	301.95	2.50707	

87.8	301.95	2.50992	

87.9	301.95	2.51276	

88	301.95	2.51561	

88.1	301.95	2.51845	

88.2	301.95	2.5213	

88.3	301.95	2.52414	

88.4	301.95	2.52698	

88.5	301.95	2.52982	

88.6	301.95	2.53266	

88.7	301.95	2.5355	

88.8	301.95	2.53834	

88.9	301.95	2.54118	

89	301.95	2.54402	

89.1	301.95	2.54686	

89.2	301.95	2.5497	

89.3	301.95	2.55254	

89.4	301.95	2.55537	

89.5	301.95	2.55821	

89.6	301.95	2.56104	

89.7	301.95	2.56388	

89.8	301.95	2.56671	

89.9	301.95	2.56955	

90	301.95	2.57238	

90.1	301.949	2.57521	

90.2	301.949	2.57804	

90.3	301.949	2.58087	

90.4	301.949	2.5837	

90.5	301.949	2.58653	

90.6	301.949	2.58936	

90.7	301.949	2.59219	

90.8	301.949	2.59502	

90.9	301.949	2.59784	

91	301.949	2.60067	

91.1	301.949	2.60349	

91.2	301.949	2.60632	

91.3	301.949	2.60914	

91.4	301.949	2.61196	

91.5	301.949	2.61481	

91.6	301.949	2.61767	

91.7	301.949	2.62052	

91.8	301.949	2.62338	

91.9	301.949	2.62623	

92	301.949	2.62909	

92.1	301.949	2.63194	

92.2	301.949	2.6348	

92.3	301.949	2.63765	

92.4	301.949	2.6405	

92.5	301.949	2.64335	

92.6	301.949	2.6462	

92.7	301.949	2.64905	

92.8	301.949	2.6519	

92.9	301.949	2.65474	

93	301.949	2.65759	

93.1	301.949	2.66044	

93.2	301.949	2.66328	

93.3	301.949	2.66612	

93.4	301.949	2.66897	

93.5	301.949	2.67181	

93.6	301.949	2.67465	

93.7	301.949	2.67749	

93.8	301.948	2.68033	

93.9	301.948	2.68317	

94	301.948	2.686	

94.1	301.948	2.68884	

94.2	301.948	2.69168	

94.3	301.948	2.69451	

94.4	301.948	2.69734	

