mese;giorno;ora UTC*;Pioggia mm;Temp. gradi C;Umidita' %;Vento med km/h;Direzione Vento gradi N;Vento max km/h;Direzione Vento max gradi N;Radiaz. KJ/m2;Pressione hPa;Bagnatura Fogliare min.
6;1;1.00;0.0;20.0;74;4;134;8;131;0;1013.4;-
6;1;2.00;0.0;19.7;76;4;76;8;135;0;1013.7;-
6;1;3.00;0.0;19.5;77;5;88;8;92;0;1013.5;-
6;1;4.00;0.0;19.3;80;3;179;6;187;39;1013.8;-
6;1;5.00;0.0;20.4;76;3;310;7;185;434;1014.3;-
6;1;6.00;0.0;19.9;80;6;325;13;345;1039;1014.8;-
6;1;7.00;0.0;20.6;80;5;306;7;310;1568;1015.1;-
6;1;8.00;0.0;20.8;82;8;301;12;298;2304;1015.2;-
6;1;9.00;0.0;20.7;81;13;325;18;324;2821;1015.2;-
6;1;10.00;0.0;20.8;83;13;323;18;318;3230;1015.3;-
6;1;11.00;0.0;21.5;81;7;320;10;321;3405;1015.4;-
6;1;12.00;0.0;22.5;75;3;289;6;323;3372;1015.1;-
6;1;13.00;0.0;22.6;73;6;270;9;299;3166;1014.9;-
6;1;14.00;0.0;22.4;76;8;302;12;296;2757;1014.7;-
6;1;15.00;0.0;22.5;74;5;321;9;292;2224;1014.5;-
6;1;16.00;0.0;23.2;72;3;333;7;323;1543;1013.9;-
6;1;17.00;0.0;23.3;71;3;289;7;294;-;1013.7;-
6;1;18.00;0.0;22.4;77;11;331;16;325;372;1013.8;-
6;1;19.00;0.0;22.1;80;7;0;11;337;49;1013.9;-
6;1;20.00;0.0;22.1;80;5;295;13;335;0;1014.4;-
6;1;21.00;0.0;21.8;79;4;51;9;42;0;1014.6;-
6;1;22.00;0.0;21.6;82;2;240;5;44;0;1014.9;-
6;1;23.00;0.0;21.0;83;4;45;8;45;0;1014.9;-
6;1;24.00;0.0;20.8;84;4;84;6;30;0;1014.9;-
6;2;1.00;0.0;20.7;81;6;91;12;83;0;1014.8;-
